manuscript	mapped_by	Lane	expname	name	RH_cell	cell	condition	prot	rep	bigwig	fc_bw
TRUE	PK	VER8786	VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_mcherry_WAPL	C17_mCherry_WAPL_rep1	C17_Tmcherry	C17	mCherry	WAPL	rep1	/TACL/PK/4DN_ChIP/remap_Iwan/outputs/chip.signal_p-value/VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_mcherry_WAPLxVER7726_TACL_RH_Ehap1_C17_TetR-mcherry_Input.pval.signal.bigwig	/TACL/PK/4DN_ChIP/remap_Iwan/outputs/chip.signal_fold-change/VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_mcherry_WAPLxVER7726_TACL_RH_Ehap1_C17_TetR-mcherry_Input.fc.signal.bigwig
TRUE	PK	VER8786	VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_Dox1h_STAG1	C17_TACL-OFF_STAG1_rep1	C17_TMAU2	C17	TACL-OFF	STAG1	rep1	/TACL/PK/4DN_ChIP/VER9100_VER8786_VER8466/outputs/chip.signal_p-value/VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_Dox1h_STAG1.pval.signal.bigwig	/TACL/PK/4DN_ChIP/VER9100_VER8786_VER8466/outputs/chip.signal_fold-change/VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_Dox1h_STAG1.fc.signal.bigwig
TRUE	PK	VER8786	VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_Dox1h_STAG2	C17_TACL-OFF_STAG2_rep1	C17_TMAU2	C17	TACL-OFF	STAG2	rep1	/TACL/PK/4DN_ChIP/VER9100_VER8786_VER8466/outputs/chip.signal_p-value/VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_Dox1h_STAG2.pval.signal.bigwig	/TACL/PK/4DN_ChIP/VER9100_VER8786_VER8466/outputs/chip.signal_fold-change/VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_Dox1h_STAG2.fc.signal.bigwig
FALSE	PK	VER8786	VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_CTCF	C17_TACL-ON_CTCF_rep2	C17_TMAU2	C17	TACL-ON	CTCF	rep2	/TACL/PK/4DN_ChIP/outputs_VER8786_SEmapped/chip.signal_p-value/VER8786_eHAP1_C17_T_MAU2_CTCF.pval.signal.bigwig	/TACL/PK/4DN_ChIP/outputs_VER8786_SEmapped/chip.signal_fold-change/VER8786_eHAP1_C17_T_MAU2_CTCF.fc.signal.bigwig
FALSE	PK	VER8786	VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_PDS5A	C17_TACL-ON_PDS5A_rep2	C17_TMAU2	C17	TACL-ON	PDS5A	rep2	/TACL/PK/4DN_ChIP/outputs_VER8786_SEmapped/chip.signal_p-value/VER8786_eHAP1_C17_T_MAU2_PDS5A.pval.signal.bigwig	/TACL/PK/4DN_ChIP/outputs_VER8786_SEmapped/chip.signal_fold-change/VER8786_eHAP1_C17_T_MAU2_PDS5A.fc.signal.bigwig
TRUE	PK	VER8786	VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_STAG1	C17_TACL-ON_STAG1_rep1	C17_TMAU2	C17	TACL-ON	STAG1	rep1	/TACL/PK/4DN_ChIP/VER9100_VER8786_VER8466/outputs/chip.signal_p-value/VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_STAG1.pval.signal.bigwig	/TACL/PK/4DN_ChIP/VER9100_VER8786_VER8466/outputs/chip.signal_fold-change/VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_STAG1.fc.signal.bigwig
TRUE	PK	VER8786	VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_STAG2	C17_TACL-ON_STAG2_rep1	C17_TMAU2	C17	TACL-ON	STAG2	rep1	/TACL/PK/4DN_ChIP/VER9100_VER8786_VER8466/outputs/chip.signal_p-value/VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_STAG2.pval.signal.bigwig	/TACL/PK/4DN_ChIP/VER9100_VER8786_VER8466/outputs/chip.signal_fold-change/VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_STAG2.fc.signal.bigwig
TRUE	PK	VER8786	VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_WAPL	C17_TACL-ON_WAPL_rep1	C17_TMAU2	C17	TACL-ON	WAPL	rep1	/TACL/PK/4DN_ChIP/remap_Iwan/outputs/chip.signal_p-value/VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_WAPLxVER7726_TACL_RH_Ehap1_C17_TetR-hMAU2v2_Input.pval.signal.bigwig	/TACL/PK/4DN_ChIP/remap_Iwan/outputs/chip.signal_fold-change/VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_WAPLxVER7726_TACL_RH_Ehap1_C17_TetR-hMAU2v2_Input.fc.signal.bigwig
FALSE	PK	VER8786	VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_dCas9KRAB_Ctrl_FLAG_R1	C17_TACL-ON_CRISPRi_FLAG_rep1	C17_TMAU2_dCas9KRAB	C17	TACL-ON_CRISPRi	FLAG	rep1	/TACL/PK/4DN_ChIP/outputs_VER8786_SEmapped/chip.signal_p-value/VER8786_eHAP1_C17_T_MAU2_dCas9KRAB_Ctrl_FLAG_R1.pval.signal.bigwig	/TACL/PK/4DN_ChIP/outputs_VER8786_SEmapped/chip.signal_fold-change/VER8786_eHAP1_C17_T_MAU2_dCas9KRAB_Ctrl_FLAG_R1.fc.signal.bigwig
FALSE	PK	VER8786	VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_dCas9KRAB_Ctrl_FLAG_R2	C17_TACL-ON_CRISPRi_FLAG_rep2	C17_TMAU2_dCas9KRAB	C17	TACL-ON_CRISPRi	FLAG	rep2	/TACL/PK/4DN_ChIP/outputs_VER8786_SEmapped/chip.signal_p-value/VER8786_eHAP1_C17_T_MAU2_dCas9KRAB_Ctrl_FLAG_R2.pval.signal.bigwig	/TACL/PK/4DN_ChIP/outputs_VER8786_SEmapped/chip.signal_fold-change/VER8786_eHAP1_C17_T_MAU2_dCas9KRAB_Ctrl_FLAG_R2.fc.signal.bigwig
FALSE	PK	VER8786	VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_dCas9KRAB_Ctrl_SMC1_R1	C17_TACL-ON_CRISPRi_SMC1_rep1	C17_TMAU2_dCas9KRAB	C17	TACL-ON_CRISPRi	SMC1	rep1	/TACL/PK/4DN_ChIP/outputs_VER8786_SEmapped/chip.signal_p-value/VER8786_eHAP1_C17_T_MAU2_dCas9KRAB_Ctrl_SMC1_R1.pval.signal.bigwig	/TACL/PK/4DN_ChIP/outputs_VER8786_SEmapped/chip.signal_fold-change/VER8786_eHAP1_C17_T_MAU2_dCas9KRAB_Ctrl_SMC1_R1.fc.signal.bigwig
TRUE	PK	VER8786	VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_dCas9KRAB_Ctrl_input	C17_TACL-ON_CRISPRi-Ctrl_Input_rep1	C17_TMAU2_dCas9KRAB	C17	TACL-ON_CRISPRi-Ctrl	Input	rep1	NA	NA
FALSE	PK	VER8786	VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_dCas9KRAB_sgWAPL_2_FLAG_R1	C17_TACL-ON_CRISPRi-WAPL_FLAG_rep1	C17_TMAU2_dCas9KRAB	C17	TACL-ON_CRISPRi-WAPL	FLAG	rep1	/TACL/PK/4DN_ChIP/outputs_VER8786_SEmapped/chip.signal_p-value/VER8786_eHAP1_C17_T_MAU2_dCas9KRAB_sgWAPL_2_FLAG_R1.pval.signal.bigwig	/TACL/PK/4DN_ChIP/outputs_VER8786_SEmapped/chip.signal_fold-change/VER8786_eHAP1_C17_T_MAU2_dCas9KRAB_sgWAPL_2_FLAG_R1.fc.signal.bigwig
FALSE	PK	VER8786	VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_dCas9KRAB_sgWAPL_2_FLAG_R2	C17_TACL-ON_CRISPRi-WAPL_FLAG_rep2	C17_TMAU2_dCas9KRAB	C17	TACL-ON_CRISPRi-WAPL	FLAG	rep2	/TACL/PK/4DN_ChIP/outputs_VER8786_SEmapped/chip.signal_p-value/VER8786_eHAP1_C17_T_MAU2_dCas9KRAB_sgWAPL_2_FLAG_R2.pval.signal.bigwig	/TACL/PK/4DN_ChIP/outputs_VER8786_SEmapped/chip.signal_fold-change/VER8786_eHAP1_C17_T_MAU2_dCas9KRAB_sgWAPL_2_FLAG_R2.fc.signal.bigwig
TRUE	PK	VER8786	VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_dCas9KRAB_sgWAPL_2_input	C17_TACL-ON_CRISPRi-WAPL_Input_rep1	C17_TMAU2_dCas9KRAB	C17	TACL-ON_CRISPRi-WAPL	Input	rep1	NA	NA
FALSE	PK	VER8786	VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_dCas9KRAB_sgWAPL_2_SMC1_R1	C17_TACL-ON_CRISPRi-WAPL_SMC1_rep1	C17_TMAU2_dCas9KRAB	C17	TACL-ON_CRISPRi-WAPL	SMC1	rep1	/TACL/PK/4DN_ChIP/outputs_VER8786_SEmapped/chip.signal_p-value/VER8786_eHAP1_C17_T_MAU2_dCas9KRAB_sgWAPL_2_SMC1_R1.pval.signal.bigwig	/TACL/PK/4DN_ChIP/outputs_VER8786_SEmapped/chip.signal_fold-change/VER8786_eHAP1_C17_T_MAU2_dCas9KRAB_sgWAPL_2_SMC1_R1.fc.signal.bigwig
TRUE	PK	VER8786	VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_RAD21AID_SC1_H3k27ac	C17_RAD21AID_SC1_TACL-ON_H3K27ac_rep1	C17_TIR1_TMAU2_RAD21AID_SC1	C17_RAD21AID_SC1	TACL-ON	H3K27ac	rep1	/TACL/PK/4DN_ChIP/VER9100_VER8786_VER8466/outputs/chip.signal_p-value/VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_RAD21AID_SC1_H3k27ac.pval.signal.bigwig	/TACL/PK/4DN_ChIP/VER9100_VER8786_VER8466/outputs/chip.signal_fold-change/VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_RAD21AID_SC1_H3k27ac.fc.signal.bigwig
TRUE	PK	VER8786	VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_RAD21AID_SC1_IAA2h_H3k27ac	C17_RAD21AID_SC1_TACL-ON_IAA_H3K27ac_rep1	C17_TIR1_TMAU2_RAD21AID_SC1	C17_RAD21AID_SC1	TACL-ON_IAA	H3K27ac	rep1	/TACL/PK/4DN_ChIP/VER9100_VER8786_VER8466/outputs/chip.signal_p-value/VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_RAD21AID_SC1_IAA2h_H3k27ac.pval.signal.bigwig	/TACL/PK/4DN_ChIP/VER9100_VER8786_VER8466/outputs/chip.signal_fold-change/VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_MAU2_RAD21AID_SC1_IAA2h_H3k27ac.fc.signal.bigwig
TRUE	PK	VER8786	VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_mcherry_RAD21AID_SC6_H3k27ac	C17_RAD21AID_SC6_mCherry_H3K27ac_rep1	C17_TIR1_Tmcherry_RAD21AID_SC6	C17_RAD21AID_SC6	mCherry	H3K27ac	rep1	/TACL/PK/4DN_ChIP/VER9100_VER8786_VER8466/outputs/chip.signal_p-value/VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_mcherry_RAD21AID_SC6_H3k27ac.pval.signal.bigwig	/TACL/PK/4DN_ChIP/VER9100_VER8786_VER8466/outputs/chip.signal_fold-change/VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_mcherry_RAD21AID_SC6_H3k27ac.fc.signal.bigwig
TRUE	PK	VER8786	VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_mcherry_RAD21AID_SC6_IAA2h_H3k27ac	C17_RAD21AID_SC6_mCherry_IAA_H3K27ac_rep1	C17_TIR1_Tmcherry_RAD21AID_SC6	C17_RAD21AID_SC6	mCherry_IAA	H3K27ac	rep1	/TACL/PK/4DN_ChIP/VER9100_VER8786_VER8466/outputs/chip.signal_p-value/VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_mcherry_RAD21AID_SC6_IAA2h_H3k27ac.pval.signal.bigwig	/TACL/PK/4DN_ChIP/VER9100_VER8786_VER8466/outputs/chip.signal_fold-change/VER8786_TACL_RH_ChIPseq_eHAP1_C17_T_mcherry_RAD21AID_SC6_IAA2h_H3k27ac.fc.signal.bigwig
TRUE	PK	VER9100	VER9100_TACL_RH_ChIP_seq_eHap1_Tmcherry_H3K27ac	C17_mCherry_H3K27ac_rep1	C17_Tmcherry	C17	mCherry	H3K27ac	rep1	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_p-value/eHAP1_C17_Tmcherry_H3k27ac_rep2_rep1.D707xD508_S27_R1_001.srt.nodup_x_VER7726_TACL_RH_Ehap1_C17_TetR-mcherry_Input.srt.nodup.pval.signal.bigwig	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_fold-change/eHAP1_C17_Tmcherry_H3k27ac_rep2_rep1.D707xD508_S27_R1_001.srt.nodup_x_VER7726_TACL_RH_Ehap1_C17_TetR-mcherry_Input.srt.nodup.fc.signal.bigwig
TRUE	PK	VER9100	VER9100_TACL_RH_ChIP_seq_eHap1_TMAU2_Dox1h_H3K27ac	C17_TACL-OFF_H3K27ac_rep1	C17_TMAU2	C17	TACL-OFF	H3K27ac	rep1	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_p-value/eHAP1_C17_TMAU2_Dox1h_H3k27ac_rep2_rep1.D710xD508_S29_R1_001.srt.nodup_x_VER7726_TACL_RH_Ehap1_C17_TetR-hMAU2v2_Dox_60min_Input.srt.nodup.pval.signal.bigwig	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_fold-change/eHAP1_C17_TMAU2_Dox1h_H3k27ac_rep2_rep1.D710xD508_S29_R1_001.srt.nodup_x_VER7726_TACL_RH_Ehap1_C17_TetR-hMAU2v2_Dox_60min_Input.srt.nodup.fc.signal.bigwig
TRUE	PK	VER9100	VER9100_TACL_RH_ChIP_seq_eHap1_TMAU2_H3K27ac	C17_TACL-ON_H3K27ac_rep1	C17_TMAU2	C17	TACL-ON	H3K27ac	rep1	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_p-value/eHAP1_C17_TMAU2_H3k27ac_rep2_rep1.D709xD508_S28_R1_001.srt.nodup_x_VER7726_TACL_RH_Ehap1_C17_TetR-hMAU2v2_Input.srt.nodup.pval.signal.bigwig	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_fold-change/eHAP1_C17_TMAU2_H3k27ac_rep2_rep1.D709xD508_S28_R1_001.srt.nodup_x_VER7726_TACL_RH_Ehap1_C17_TetR-hMAU2v2_Input.srt.nodup.fc.signal.bigwig
TRUE	PK	VER9100	VER9100_TACL_RH_ChIP_seq_eHap1_Tmcherry_RAD21AID_D8_DMSO_MAU2	C17_RAD21AID_D8_mCherry_MAU2_rep1	C17_TIR1_Tmcherry_RAD21AID_D8	C17_RAD21AID_D8	mCherry	MAU2	rep1	/TACL/PK/4DN_ChIP/VER9100_VER8786_VER8466/outputs/chip.signal_p-value/VER9100_TACL_RH_ChIP_seq_eHap1_Tmcherry_RAD21AID_D8_DMSO_MAU2.pval.signal.bigwig	/TACL/PK/4DN_ChIP/VER9100_VER8786_VER8466/outputs/chip.signal_fold-change/VER9100_TACL_RH_ChIP_seq_eHap1_Tmcherry_RAD21AID_D8_DMSO_MAU2.fc.signal.bigwig
TRUE	PK	VER9100	VER9100_TACL_RH_ChIP_seq_eHap1_Tmcherry_RAD21AID_D8_IAA2h_MAU2	C17_RAD21AID_D8_mCherry_IAA_MAU2_rep1	C17_TIR1_Tmcherry_RAD21AID_D8	C17_RAD21AID_D8	mCherry_IAA	MAU2	rep1	/TACL/PK/4DN_ChIP/VER9100_VER8786_VER8466/outputs/chip.signal_p-value/VER9100_TACL_RH_ChIP_seq_eHap1_Tmcherry_RAD21AID_D8_IAA2h_MAU2.pval.signal.bigwig	/TACL/PK/4DN_ChIP/VER9100_VER8786_VER8466/outputs/chip.signal_fold-change/VER9100_TACL_RH_ChIP_seq_eHap1_Tmcherry_RAD21AID_D8_IAA2h_MAU2.fc.signal.bigwig
TRUE	PK	VER9100	VER9100_TACL_RH_ChIP_seq_eHap1_TMAU2_SMC1AID_A5_DMSO_input	C17_SMC1AID_A5_TACL-ON_Input_rep1	C17_SMC1AID_A5_TMAU2TIR1	C17_SMC1AID_A5	TACL-ON	Input	rep1	NA	NA
TRUE	PK	VER9100	VER9100_TACL_RH_ChIP_seq_eHap1_TMAU2_SMC1AID_A5_DMSO_RAD21	C17_SMC1AID_A5_TACL-ON_RAD21_rep1	C17_SMC1AID_A5_TMAU2TIR1	C17_SMC1AID_A5	TACL-ON	RAD21	rep1	/TACL/PK/4DN_ChIP/VER9100_VER8786_VER8466/outputs/chip.signal_p-value/VER9100_TACL_RH_ChIP_seq_eHap1_TMAU2_SMC1AID_A5_DMSO_RAD21.pval.signal.bigwig	/TACL/PK/4DN_ChIP/VER9100_VER8786_VER8466/outputs/chip.signal_fold-change/VER9100_TACL_RH_ChIP_seq_eHap1_TMAU2_SMC1AID_A5_DMSO_RAD21.fc.signal.bigwig
TRUE	PK	VER9100	VER9100_TACL_RH_ChIP_seq_eHap1_TMAU2_SMC1AID_A5_IAA3h_input	C17_SMC1AID_A5_TACL-ON_IAA_Input_rep1	C17_SMC1AID_A5_TMAU2TIR1	C17_SMC1AID_A5	TACL-ON_IAA	Input	rep1	NA	NA
TRUE	PK	VER9100	VER9100_TACL_RH_ChIP_seq_eHap1_TMAU2_SMC1AID_A5_IAA3h_RAD21	C17_SMC1AID_A5_TACL-ON_IAA_RAD21_rep1	C17_SMC1AID_A5_TMAU2TIR1	C17_SMC1AID_A5	TACL-ON_IAA	RAD21	rep1	/TACL/PK/4DN_ChIP/VER9100_VER8786_VER8466/outputs/chip.signal_p-value/VER9100_TACL_RH_ChIP_seq_eHap1_TMAU2_SMC1AID_A5_IAA3h_RAD21.pval.signal.bigwig	/TACL/PK/4DN_ChIP/VER9100_VER8786_VER8466/outputs/chip.signal_fold-change/VER9100_TACL_RH_ChIP_seq_eHap1_TMAU2_SMC1AID_A5_IAA3h_RAD21.fc.signal.bigwig
TRUE	PK	VER9100_VER9308	NA	C17_mCherry_H3K27ac_rep1_rep2	C17_Tmcherry	C17	mCherry	H3K27ac	rep1_rep2	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_p-value/eHAP1_C17_Tmcherry_H3k27ac_rep2_rep1.rep.pooled_x_VER7726_TACL_RH_Ehap1_C17_TetR-mcherry_Input.srt.nodup.pval.signal.bigwig	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_fold-change/eHAP1_C17_Tmcherry_H3k27ac_rep2_rep1.rep.pooled_x_VER7726_TACL_RH_Ehap1_C17_TetR-mcherry_Input.srt.nodup.fc.signal.bigwig
TRUE	PK	VER9100_VER9308	NA	C17_TACL-OFF_H3K27ac_rep1_rep2	C17_TMAU2	C17	TACL-OFF	H3K27ac	rep1_rep2	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_p-value/eHAP1_C17_TMAU2_Dox1h_H3k27ac_rep2_rep1.rep.pooled_x_VER7726_TACL_RH_Ehap1_C17_TetR-hMAU2v2_Dox_60min_Input.srt.nodup.pval.signal.bigwig	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_fold-change/eHAP1_C17_TMAU2_Dox1h_H3k27ac_rep2_rep1.rep.pooled_x_VER7726_TACL_RH_Ehap1_C17_TetR-hMAU2v2_Dox_60min_Input.srt.nodup.fc.signal.bigwig
TRUE	PK	VER9100_VER9308	NA	C17_TACL-ON_H3K27ac_rep1_rep2	C17_TMAU2	C17	TACL-ON	H3K27ac	rep1_rep2	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_p-value/eHAP1_C17_TMAU2_H3k27ac_rep2_rep1.rep.pooled_x_VER7726_TACL_RH_Ehap1_C17_TetR-hMAU2v2_Input.srt.nodup.pval.signal.bigwig	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_fold-change/eHAP1_C17_TMAU2_H3k27ac_rep2_rep1.rep.pooled_x_VER7726_TACL_RH_Ehap1_C17_TetR-hMAU2v2_Input.srt.nodup.fc.signal.bigwig
TRUE	PK	VER9308	VER9308_TACL_RH_ChIP_seq_eHAP1_C17_Tmcherry_CTCF_rep1	C17_mCherry_CTCF_rep1	C17_Tmcherry	C17	mCherry	CTCF	rep1	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_p-value/eHAP1_C17_Tmcherry_CTCF_rep1.pval.signal.bigwig	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_fold-change/eHAP1_C17_Tmcherry_CTCF_rep1.fc.signal.bigwig
TRUE	PK	VER9308	VER9308_TACL_RH_ChIP_seq_eHAP1_C17_Tmcherry_H3k27ac_rep2	C17_mCherry_H3K27ac_rep2	C17_Tmcherry	C17	mCherry	H3K27ac	rep2	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_p-value/eHAP1_C17_Tmcherry_H3k27ac_rep2_rep1.D701xD501_S23_R1_001.srt.nodup_x_VER7726_TACL_RH_Ehap1_C17_TetR-mcherry_Input.srt.nodup.pval.signal.bigwig	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_fold-change/eHAP1_C17_Tmcherry_H3k27ac_rep2_rep1.D701xD501_S23_R1_001.srt.nodup_x_VER7726_TACL_RH_Ehap1_C17_TetR-mcherry_Input.srt.nodup.fc.signal.bigwig
TRUE	PK	VER9308	VER9308_TACL_RH_ChIP_seq_eHAP1_C17_Tmcherry_H3k27me3_rep1	C17_mCherry_H3K27me3_rep1	C17_Tmcherry	C17	mCherry	H3K27me3	rep1	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_p-value/eHAP1_C17_Tmcherry_H3k27me3_rep1_rep2.D707xD501_S29_R1_001.srt.nodup_x_VER7726_TACL_RH_Ehap1_C17_TetR-mcherry_Input.srt.nodup.pval.signal.bigwig	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_fold-change/eHAP1_C17_Tmcherry_H3k27me3_rep1_rep2.D707xD501_S29_R1_001.srt.nodup_x_VER7726_TACL_RH_Ehap1_C17_TetR-mcherry_Input.srt.nodup.fc.signal.bigwig
TRUE	PK	VER9308	NA	C17_mCherry_H3K27me3_rep1_rep2	C17_Tmcherry	C17	mCherry	H3K27me3	rep1_rep2	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_p-value/eHAP1_C17_Tmcherry_H3k27me3_rep1_rep2.rep.pooled_x_VER7726_TACL_RH_Ehap1_C17_TetR-mcherry_Input.srt.nodup.pval.signal.bigwig	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_fold-change/eHAP1_C17_Tmcherry_H3k27me3_rep1_rep2.rep.pooled_x_VER7726_TACL_RH_Ehap1_C17_TetR-mcherry_Input.srt.nodup.fc.signal.bigwig
TRUE	PK	VER9308	VER9308_TACL_RH_ChIP_seq_eHAP1_C17_Tmcherry_H3k27me3_rep2	C17_mCherry_H3K27me3_rep2	C17_Tmcherry	C17	mCherry	H3K27me3	rep2	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_p-value/eHAP1_C17_Tmcherry_H3k27me3_rep1_rep2.D704xD501_S26_R1_001.srt.nodup_x_VER7726_TACL_RH_Ehap1_C17_TetR-mcherry_Input.srt.nodup.pval.signal.bigwig	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_fold-change/eHAP1_C17_Tmcherry_H3k27me3_rep1_rep2.D704xD501_S26_R1_001.srt.nodup_x_VER7726_TACL_RH_Ehap1_C17_TetR-mcherry_Input.srt.nodup.fc.signal.bigwig
TRUE	PK	VER9308	VER9308_TACL_RH_ChIP_seq_eHAP1_C17_Tmcherry_H3k4me3_rep1	C17_mCherry_H3K4me3_rep1	C17_Tmcherry	C17	mCherry	H3K4me3	rep1	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_p-value/eHAP1_C17_Tmcherry_H3k4me3_rep1_rep2.D707xD502_S41_R1_001.srt.nodup_x_VER7726_TACL_RH_Ehap1_C17_TetR-mcherry_Input.srt.nodup.pval.signal.bigwig	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_fold-change/eHAP1_C17_Tmcherry_H3k4me3_rep1_rep2.D707xD502_S41_R1_001.srt.nodup_x_VER7726_TACL_RH_Ehap1_C17_TetR-mcherry_Input.srt.nodup.fc.signal.bigwig
TRUE	PK	VER9308	NA	C17_mCherry_H3K4me3_rep1_rep2	C17_Tmcherry	C17	mCherry	H3K4me3	rep1_rep2	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_p-value/eHAP1_C17_Tmcherry_H3k4me3_rep1_rep2.rep.pooled_x_VER7726_TACL_RH_Ehap1_C17_TetR-mcherry_Input.srt.nodup.pval.signal.bigwig	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_fold-change/eHAP1_C17_Tmcherry_H3k4me3_rep1_rep2.rep.pooled_x_VER7726_TACL_RH_Ehap1_C17_TetR-mcherry_Input.srt.nodup.fc.signal.bigwig
TRUE	PK	VER9308	VER9308_TACL_RH_ChIP_seq_eHAP1_C17_Tmcherry_H3k4me3_rep2	C17_mCherry_H3K4me3_rep2	C17_Tmcherry	C17	mCherry	H3K4me3	rep2	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_p-value/eHAP1_C17_Tmcherry_H3k4me3_rep1_rep2.D704xD502_S38_R1_001.srt.nodup_x_VER7726_TACL_RH_Ehap1_C17_TetR-mcherry_Input.srt.nodup.pval.signal.bigwig	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_fold-change/eHAP1_C17_Tmcherry_H3k4me3_rep1_rep2.D704xD502_S38_R1_001.srt.nodup_x_VER7726_TACL_RH_Ehap1_C17_TetR-mcherry_Input.srt.nodup.fc.signal.bigwig
TRUE	PK	VER9308	VER9308_TACL_RH_ChIP_seq_eHAP1_C17_Tmcherry_H3k9me3_rep1	C17_mCherry_H3K9me3_rep1	C17_Tmcherry	C17	mCherry	H3K9me3	rep1	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_p-value/eHAP1_C17_Tmcherry_H3k9me3_rep1_rep2.D710xD501_S32_R1_001.srt.nodup_x_VER7726_TACL_RH_Ehap1_C17_TetR-mcherry_Input.srt.nodup.pval.signal.bigwig	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_fold-change/eHAP1_C17_Tmcherry_H3k9me3_rep1_rep2.D710xD501_S32_R1_001.srt.nodup_x_VER7726_TACL_RH_Ehap1_C17_TetR-mcherry_Input.srt.nodup.fc.signal.bigwig
TRUE	PK	VER9308	NA	C17_mCherry_H3K9me3_rep1_rep2	C17_Tmcherry	C17	mCherry	H3K9me3	rep1_rep2	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_p-value/eHAP1_C17_Tmcherry_H3k9me3_rep1_rep2.rep.pooled_x_VER7726_TACL_RH_Ehap1_C17_TetR-mcherry_Input.srt.nodup.pval.signal.bigwig	/TACL/PK/4DN_ChIP/outputs_VER9308/chip.signal_fold-change/eHAP1_C17_Tmcherry_H3k9me3_rep1_rep2.rep.pooled_x_VER7726_TACL_RH_Ehap1_C17_TetR-mcherry_Input.srt.nodup.fc.signal.bigwig
